experiment_name,start_time,backend,batch_size,centers_size_gb,components_size_gb,cuml_accel_active,cuml_accel_error,cuml_accel_install_called,dataset,device,effective_batch_size,explained_variance_pct,inertia,inp,input_dims,input_dims_to_kmeans,input_n_components,input_n_components_to_umap,input_size_gb,k,kmeans_minutes,kmeans_purity,kmeans_seconds,labels_size_gb,layer_num,max_iter,mem_input_gb,mem_output_gb,mem_total_gb,memory_estimate_input_size_gb,memory_estimate_output_size_gb,memory_estimate_total_gb,metric,min_dist,n_components,n_features,n_neighbors,n_samples,nmi,original_pca_n_components_before_slice,out,out_dir,output_size_gb,pc1_pc2_cum_variance_pct,pc1_variance_pct,pc2_variance_pct,pca2d_seconds,pca_components_size_gb,pca_explained_variance_pct,pca_input_size_gb,pca_output_size_gb,pca_path,pca_seconds,pca_total_gpu_gb,precision,purity,random_state,reduction_type,save_every,silhouette_2d,silhouette_2d_euclidean,skipped_n_components,source_path,split,total_gb,total_gpu_gb,umap_duration_seconds,umap_metric,umap_minutes,umap_n_neighbors,umap_seconds,umap_source_reduction_type,zca_components_size_gb,zca_explained_variance_pct,zca_input_size_gb,zca_output_size_gb,zca_seconds,zca_total_gpu_gb
umap_on_sliced_s3,2025-06-04 23:24:50.170,,,,,,,,snli,,,,,,2,,2,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_5_layer9_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,15.287116599007277,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:24:13.774,gpu,,2.2351741790771484e-08,,,,,,,,,13675121.0,,,2,,2,0.004098951816558838,3,0.009356386600120458,,0.5613831960072275,0.002049475908279419,9,300,,,,,,,,,,,,,6.976376071813343e-05,5,,,,,,,,,,,,,,,,0.3371795431080865,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,100,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:23:37.156,,,,,,,,snli,,,,,,2,,2,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_5_layer9_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,17.895294348010793,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:23:01.138,gpu,,2.2351741790771484e-08,,,,,,,,,11761663.0,,,2,,2,0.004098951816558838,3,0.004135680050239898,,0.2481408030143939,0.002049475908279419,9,300,,,,,,,,,,,,,6.263871220508253e-05,5,,,,,,,,,,,,,,,,0.33715591327487676,42,umap,,,,3,,,0.006148450076580048,,,manhattan,,15,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:22:35.750,,,,,,,,snli,,,,,,2,,2,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_5_layer9_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,7.006158422998851,,,,,,,
kmeans_on_umap_from_sliced_s3,2025-06-04 23:21:59.532,gpu,,2.2351741790771484e-08,,,,,,,,,11914550.0,,,2,,2,0.004098951816558838,3,0.004216876133674911,,0.25301256802049465,0.002049475908279419,9,300,,,,,,,,,,,,,1.4152282989037278e-05,5,,,,,,,,,,,,,,,,0.3345202780322529,42,umap,,,,3,,,0.006148450076580048,,,euclidean,,15,,pca,,,,,,
umap_on_sliced_s3,2025-06-04 23:21:36.652,,,,,,,,snli,,,,,,2,,2,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,5,,data/snli/experiments_on_sliced_pca/umap_on_sliced_skip3/layer_9,,,,,,,,,,data/snli/experiments_on_sliced_pca/sliced_pca_files/layer_9/pca_snli_5_layer9_first_3_skipped.parquet,,,,,,pca,,,,3,,,,,,,,,4.649709176010219,,,,,,,
umap_pipeline_from_existing_pca,2025-06-04 20:59:35.410,,,,,,,,snli,,,,,,5,,5,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments_on_sliced_pca/umap_on_original_pca/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_5_layer9.parquet,,,,,,pca,,,,,,,,,,,,,4.739779545983765,,,,,,,
umap_pipeline_from_existing_pca,2025-06-04 19:59:06.080,,,,,,,,snli,,,,,,1,,1,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments_on_sliced_pca/umap_on_original_pca/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/zca_snli_1_layer9.parquet,,,,,,zca,,,,,,,,,,,,,8.737548734992743,,,,,,,
kmeans,2025-06-04 06:17:06.170,gpu,,2.2351741790771484e-08,,,,,,,,,3309149.75,,2,,,,0.004098951816558838,3,0.0050284564000321556,,0.3017073840019293,0.002049475908279419,12,300,,,,,,,,,,,,,3.0662827838030343e-05,,,,,,,,,,,,,,,,,0.3360907531009612,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:16:28.576,,,,,,,,snli,,,,,,50,,50,,,,,,,,12,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/zca_snli_50_layer12.parquet,,,,,,zca,,,,,,,,,,,,,17.859281256998656,,,,,,,
kmeans,2025-06-04 06:15:52.116,gpu,,2.2351741790771484e-08,,,,,,,,,6297682.0,,2,,,,0.004098951816558838,3,0.0037141600997226,,0.22284960598335601,0.002049475908279419,12,300,,,,,,,,,,,,,0.00016434903308545925,,,,,,,,,,,,,,,,,0.3396461341592869,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:15:19.694,,,,,,,,snli,,,,,,50,,50,,,,,,,,12,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/zca_snli_50_layer12.parquet,,,,,,zca,,,,,,,,,,,,,12.874900010996498,,,,,,,
kmeans,2025-06-04 06:14:42.897,gpu,,2.2351741790771484e-08,,,,,,,,,4682154.0,,2,,,,0.004098951816558838,3,0.0020328718164819293,,0.12197230898891576,0.002049475908279419,12,300,,,,,,,,,,,,,6.793821995658498e-05,,,,,,,,,,,,,,,,,0.3359853276912562,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:14:08.042,,,,,,,,snli,,,,,,50,,50,,,,,,,,12,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_50_layer12.parquet,,,,,,pca,,,,,,,,,,,,,15.11630397598492,,,,,,,
kmeans,2025-06-04 06:13:31.319,gpu,,2.2351741790771484e-08,,,,,,,,,5282344.0,,2,,,,0.004098951816558838,3,0.0022124835833286245,,0.13274901499971747,0.002049475908279419,12,300,,,,,,,,,,,,,6.296248710288178e-05,,,,,,,,,,,,,,,,,0.3358962613968503,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:12:53.595,,,,,,,,snli,,,,,,50,,50,,,,,,,,12,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_50_layer12.parquet,,,,,,pca,,,,,,,,,,,,,18.021362897998188,,,,,,,
kmeans,2025-06-04 06:12:17.278,gpu,,2.2351741790771484e-08,,,,,,,,,6610654.5,,2,,,,0.004098951816558838,3,0.0028849435669447607,,0.17309661401668563,0.002049475908279419,12,300,,,,,,,,,,,,,6.45104110277202e-05,,,,,,,,,,,,,,,,,0.33691597958382413,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:11:48.103,,,,,,,,snli,,,,,,50,,50,,,,,,,,12,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_50_layer12.parquet,,,,,,pca,,,,,,,,,,,,,9.637982410000404,,,,,,,
kmeans,2025-06-04 06:11:11.185,gpu,,2.2351741790771484e-08,,,,,,,,,7746736.0,,2,,,,0.004098951816558838,3,0.005118065533558062,,0.3070839320134837,0.002049475908279419,12,300,,,,,,,,,,,,,5.965634316583245e-05,,,,,,,,,,,,,,,,,0.3364379298811965,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:10:39.688,,,,,,,,snli,,,,,,50,,50,,,,,,,,12,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_50_layer12.parquet,,,,,,pca,,,,,,,,,,,,,11.753130806988338,,,,,,,
pca,2025-06-04 06:10:22.909,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_12.parquet,,,,,,,,,,,12,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/layer_12/snli_50_layer12.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,0.0004291534423828125,77.5683822631836,4.721992492675781,0.10247379541397095,1.2824159970041364,4.824895441532135
pca,2025-06-04 06:10:17.962,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_12.parquet,,,,,,,,,,,12,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/layer_12/snli_50_layer12.parquet,,,,,,,0.0004291534423828125,77.76443481445312,4.721992492675781,0.10247379541397095,,1.5635397789883427,4.824895441532135,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 06:08:32.984,gpu,,2.2351741790771484e-08,,,,,,,,,9507683.0,,2,,,,0.004098951816558838,3,0.0037776324335330475,,0.22665794601198286,0.002049475908279419,12,300,,,,,,,,,,,,,0.000838749075913144,,,,,,,,,,,,,,,,,0.3478784045136617,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:07:56.429,,,,,,,,snli,,,,,,5,,5,,,,,,,,12,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/zca_snli_5_layer12.parquet,,,,,,zca,,,,,,,,,,,,,17.59886806202121,,,,,,,
kmeans,2025-06-04 06:07:19.497,gpu,,2.2351741790771484e-08,,,,,,,,,8249602.5,,2,,,,0.004098951816558838,3,0.0026947933836102794,,0.16168760301661678,0.002049475908279419,12,300,,,,,,,,,,,,,0.00030518916628493985,,,,,,,,,,,,,,,,,0.3416946589306228,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:06:55.300,,,,,,,,snli,,,,,,5,,5,,,,,,,,12,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/zca_snli_5_layer12.parquet,,,,,,zca,,,,,,,,,,,,,4.711670659016818,,,,,,,
kmeans,2025-06-04 06:06:17.932,gpu,,2.2351741790771484e-08,,,,,,,,,8255908.0,,2,,,,0.004098951816558838,3,0.00417395805028112,,0.2504374830168672,0.002049475908279419,12,300,,,,,,,,,,,,,0.000134971475665029,,,,,,,,,,,,,,,,,0.3393589408018148,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:05:43.334,,,,,,,,snli,,,,,,5,,5,,,,,,,,12,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_5_layer12.parquet,,,,,,pca,,,,,,,,,,,,,15.671230520994868,,,,,,,
kmeans,2025-06-04 06:05:06.337,gpu,,2.2351741790771484e-08,,,,,,,,,11238314.0,,2,,,,0.004098951816558838,3,0.004304520500105961,,0.25827123000635765,0.002049475908279419,12,300,,,,,,,,,,,,,0.0011718904266164874,,,,,,,,,,,,,,,,,0.3498905756954442,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:04:30.136,,,,,,,,snli,,,,,,5,,5,,,,,,,,12,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_5_layer12.parquet,,,,,,pca,,,,,,,,,,,,,17.26686020201305,,,,,,,
kmeans,2025-06-04 06:03:53.409,gpu,,2.2351741790771484e-08,,,,,,,,,7097199.0,,2,,,,0.004098951816558838,3,0.0025533473502340107,,0.15320084101404063,0.002049475908279419,12,300,,,,,,,,,,,,,0.0006753317335482136,,,,,,,,,,,,,,,,,0.3476039349125333,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:03:25.547,,,,,,,,snli,,,,,,5,,5,,,,,,,,12,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_5_layer12.parquet,,,,,,pca,,,,,,,,,,,,,8.531233114976203,,,,,,,
kmeans,2025-06-04 06:02:48.764,gpu,,2.2351741790771484e-08,,,,,,,,,7266310.0,,2,,,,0.004098951816558838,3,0.0033567676500145657,,0.20140605900087394,0.002049475908279419,12,300,,,,,,,,,,,,,0.00022005122780239923,,,,,,,,,,,,,,,,,0.34272346551498495,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 06:02:20.347,,,,,,,,snli,,,,,,5,,5,,,,,,,,12,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_5_layer12.parquet,,,,,,pca,,,,,,,,,,,,,5.7483959019882604,,,,,,,
pca,2025-06-04 06:00:42.366,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_12.parquet,,,,,,,,,,,12,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/layer_12/snli_5_layer12.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,4.291534423828125e-05,56.850303649902344,4.721992492675781,0.010247379541397095,1.1314409500046168,4.732282787561417
pca,2025-06-04 06:00:31.269,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_12.parquet,,,,,,,,,,,12,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/layer_12/snli_5_layer12.parquet,,,,,,,4.291534423828125e-05,57.12589645385742,4.721992492675781,0.010247379541397095,,1.258519348979462,4.732282787561417,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 05:58:01.519,gpu,,2.2351741790771484e-08,,,,,,,,,1255982208.0,,2,,,,0.004098951816558838,3,0.0043288592831231655,,0.2597315569873899,0.002049475908279419,12,300,,,,,,,,,,,,,4.0505202852536905e-05,,,,,,,,,,,,,,,,,0.3341294769445535,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:57:07.733,,,,,,,,snli,,,,,,1,,1,,,,,,,,12,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/zca_snli_1_layer12.parquet,,,,,,zca,,,,,,,,,,,,,34.84207724800217,,,,,,,
kmeans,2025-06-04 05:56:30.775,gpu,,2.2351741790771484e-08,,,,,,,,,578828480.0,,2,,,,0.004098951816558838,3,0.006720768750043741,,0.40324612500262447,0.002049475908279419,12,300,,,,,,,,,,,,,1.2896222173227933e-05,,,,,,,,,,,,,,,,,0.33344057642251596,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:56:02.819,,,,,,,,snli,,,,,,1,,1,,,,,,,,12,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/zca_snli_1_layer12.parquet,,,,,,zca,,,,,,,,,,,,,9.141454427997814,,,,,,,
kmeans,2025-06-04 05:55:25.594,gpu,,2.2351741790771484e-08,,,,,,,,,21479002.0,,2,,,,0.004098951816558838,3,0.006281715749840562,,0.37690294499043375,0.002049475908279419,12,300,,,,,,,,,,,,,6.826214377231179e-06,,,,,,,,,,,,,,,,,0.3345766260960607,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:54:49.699,,,,,,,,snli,,,,,,1,,1,,,,,,,,12,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_1_layer12.parquet,,,,,,pca,,,,,,,,,,,,,16.375096785021015,,,,,,,
kmeans,2025-06-04 05:54:13.130,gpu,,2.2351741790771484e-08,,,,,,,,,306385312.0,,2,,,,0.004098951816558838,3,0.006508946583198849,,0.39053679499193095,0.002049475908279419,12,300,,,,,,,,,,,,,2.5281038360595456e-05,,,,,,,,,,,,,,,,,0.3348747255303989,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:53:19.373,,,,,,,,snli,,,,,,1,,1,,,,,,,,12,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_1_layer12.parquet,,,,,,pca,,,,,,,,,,,,,35.021356189012295,,,,,,,
kmeans,2025-06-04 05:52:41.832,gpu,,2.2351741790771484e-08,,,,,,,,,18224766.0,,2,,,,0.004098951816558838,3,0.00418173433378494,,0.2509040600270964,0.002049475908279419,12,300,,,,,,,,,,,,,1.7245849010133365e-06,,,,,,,,,,,,,,,,,0.3337877532027512,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:52:14.040,,,,,,,,snli,,,,,,1,,1,,,,,,,,12,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_1_layer12.parquet,,,,,,pca,,,,,,,,,,,,,8.62232992000645,,,,,,,
kmeans,2025-06-04 05:51:37.095,gpu,,2.2351741790771484e-08,,,,,,,,,1354828672.0,,2,,,,0.004098951816558838,3,0.004005489066670028,,0.24032934400020167,0.002049475908279419,12,300,,,,,,,,,,,,,2.2374200792147533e-05,,,,,,,,,,,,,,,,,0.3333914990766188,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:51:08.515,,,,,,,,snli,,,,,,1,,1,,,,,,,,12,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_12,,,,,,,,,,data/snli/experiments/pca/layer_12/pca_snli_1_layer12.parquet,,,,,,pca,,,,,,,,,,,,,9.276844682026422,,,,,,,
pca,2025-06-04 05:50:52.766,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_12.parquet,,,,,,,,,,,12,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/layer_12/snli_1_layer12.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,8.58306884765625e-06,42.87043380737305,4.721992492675781,0.002049475908279419,0.9677255449933,4.724050551652908
pca,2025-06-04 05:50:50.511,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_12.parquet,,,,,,,,,,,12,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/layer_12/snli_1_layer12.parquet,,,,,,,8.58306884765625e-06,43.784095764160156,4.721992492675781,0.002049475908279419,,0.9945710400061216,4.724050551652908,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 05:48:21.689,gpu,,2.2351741790771484e-08,,,,,,,,,2407392.75,,2,,,,0.004098951816558838,3,0.0031402378837810828,,0.18841427302686498,0.002049475908279419,11,300,,,,,,,,,,,,,0.00020267899305806539,,,,,,,,,,,,,,,,,0.3388645319838881,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:47:42.402,,,,,,,,snli,,,,,,50,,50,,,,,,,,11,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/zca_snli_50_layer11.parquet,,,,,,zca,,,,,,,,,,,,,19.592613515997073,,,,,,,
kmeans,2025-06-04 05:47:05.688,gpu,,2.2351741790771484e-08,,,,,,,,,4241567.5,,2,,,,0.004098951816558838,3,0.0022186743997735904,,0.13312046398641542,0.002049475908279419,11,300,,,,,,,,,,,,,0.00017744193591191846,,,,,,,,,,,,,,,,,0.33804657621893586,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:46:33.461,,,,,,,,snli,,,,,,50,,50,,,,,,,,11,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/zca_snli_50_layer11.parquet,,,,,,zca,,,,,,,,,,,,,12.504309587995522,,,,,,,
kmeans,2025-06-04 05:45:56.382,gpu,,2.2351741790771484e-08,,,,,,,,,3451169.0,,2,,,,0.004098951816558838,3,0.002961539283084373,,0.17769235698506236,0.002049475908279419,11,300,,,,,,,,,,,,,6.41233405701766e-05,,,,,,,,,,,,,,,,,0.33583991333304253,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:45:19.974,,,,,,,,snli,,,,,,50,,50,,,,,,,,11,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_50_layer11.parquet,,,,,,pca,,,,,,,,,,,,,16.558187993010506,,,,,,,
kmeans,2025-06-04 05:44:43.469,gpu,,2.2351741790771484e-08,,,,,,,,,3087385.0,,2,,,,0.004098951816558838,3,0.002663562650074406,,0.15981375900446437,0.002049475908279419,11,300,,,,,,,,,,,,,6.282659697917005e-05,,,,,,,,,,,,,,,,,0.3358853553199843,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:44:03.828,,,,,,,,snli,,,,,,50,,50,,,,,,,,11,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_50_layer11.parquet,,,,,,pca,,,,,,,,,,,,,20.0402146790002,,,,,,,
kmeans,2025-06-04 05:43:27.318,gpu,,2.2351741790771484e-08,,,,,,,,,5297066.0,,2,,,,0.004098951816558838,3,0.004033216033227897,,0.24199296199367382,0.002049475908279419,11,300,,,,,,,,,,,,,7.001103808779402e-05,,,,,,,,,,,,,,,,,0.3361870901132778,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:42:57.109,,,,,,,,snli,,,,,,50,,50,,,,,,,,11,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_50_layer11.parquet,,,,,,pca,,,,,,,,,,,,,10.569059551984537,,,,,,,
kmeans,2025-06-04 05:42:20.061,gpu,,2.2351741790771484e-08,,,,,,,,,5945122.0,,2,,,,0.004098951816558838,3,0.0027045464167410197,,0.16227278500446118,0.002049475908279419,11,300,,,,,,,,,,,,,7.664317963510348e-05,,,,,,,,,,,,,,,,,0.336158007241635,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:41:47.424,,,,,,,,snli,,,,,,50,,50,,,,,,,,11,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_50_layer11.parquet,,,,,,pca,,,,,,,,,,,,,12.608736522990512,,,,,,,
pca,2025-06-04 05:41:30.551,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_11.parquet,,,,,,,,,,,11,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/layer_11/snli_50_layer11.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,0.0004291534423828125,95.13868713378906,4.721992492675781,0.10247379541397095,1.114276858017547,4.824895441532135
pca,2025-06-04 05:41:26.508,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_11.parquet,,,,,,,,,,,11,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/layer_11/snli_50_layer11.parquet,,,,,,,0.0004291534423828125,95.05816650390625,4.721992492675781,0.10247379541397095,,1.3887498769909143,4.824895441532135,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 05:39:41.858,gpu,,2.2351741790771484e-08,,,,,,,,,10141732.0,,2,,,,0.004098951816558838,3,0.004433678749774117,,0.266020724986447,0.002049475908279419,11,300,,,,,,,,,,,,,0.0027669105871678526,,,,,,,,,,,,,,,,,0.36245437624511045,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:39:05.204,,,,,,,,snli,,,,,,5,,5,,,,,,,,11,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/zca_snli_5_layer11.parquet,,,,,,zca,,,,,,,,,,,,,17.45694707898656,,,,,,,
kmeans,2025-06-04 05:38:28.025,gpu,,2.2351741790771484e-08,,,,,,,,,8448591.0,,2,,,,0.004098951816558838,3,0.00327607933334851,,0.1965647600009106,0.002049475908279419,11,300,,,,,,,,,,,,,0.0005569774639211978,,,,,,,,,,,,,,,,,0.3457099128967994,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:38:03.981,,,,,,,,snli,,,,,,5,,5,,,,,,,,11,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/zca_snli_5_layer11.parquet,,,,,,zca,,,,,,,,,,,,,4.857117026986089,,,,,,,
kmeans,2025-06-04 05:37:26.514,gpu,,2.2351741790771484e-08,,,,,,,,,9815801.0,,2,,,,0.004098951816558838,3,0.0027268933336017653,,0.16361360001610592,0.002049475908279419,11,300,,,,,,,,,,,,,0.0007637527355778726,,,,,,,,,,,,,,,,,0.3472058631069232,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:36:50.610,,,,,,,,snli,,,,,,5,,5,,,,,,,,11,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_5_layer11.parquet,,,,,,pca,,,,,,,,,,,,,15.814668895007344,,,,,,,
kmeans,2025-06-04 05:36:13.192,gpu,,2.2351741790771484e-08,,,,,,,,,9040973.0,,2,,,,0.004098951816558838,3,0.005658638883323875,,0.33951833299943246,0.002049475908279419,11,300,,,,,,,,,,,,,0.0003619801027031298,,,,,,,,,,,,,,,,,0.343603222382178,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:35:36.306,,,,,,,,snli,,,,,,5,,5,,,,,,,,11,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_5_layer11.parquet,,,,,,pca,,,,,,,,,,,,,17.32506828199257,,,,,,,
